age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
70,housemaid,married,secondary,no,1479,no,no,cellular,6,sep,284,5,-1,0,unknown,no
70,retired,single,tertiary,no,-1151,yes,no,unknown,7,dec,118,4,-1,0,unknown,no
63,retired,divorced,unknown,no,4972,no,yes,unknown,28,nov,138,2,204,1,failure,no
69,self-employed,married,primary,no,2979,yes,yes,unknown,23,dec,302,8,-1,0,unknown,no
31,unknown,married,primary,no,3316,no,no,cellular,25,mar,39,9,-1,0,unknown,no
53,management,divorced,tertiary,no,-104,yes,no,telephone,23,dec,554,6,-1,0,unknown,yes
29,housemaid,divorced,secondary,no,3932,yes,no,cellular,14,jul,1,8,-1,0,unknown,no
34,retired,married,unknown,no,4166,yes,no,unknown,19,aug,996,2,-1,0,unknown,yes
56,technician,married,primary,no,-589,yes,no,unknown,22,jan,47,6,-1,0,unknown,no
26,unknown,divorced,tertiary,no,-2840,yes,no,cellular,22,jun,349,1,230,4,other,no
52,entrepreneur,single,secondary,no,3172,yes,no,telephone,11,nov,10,3,-1,0,unknown,no
30,unemployed,married,secondary,no,-3311,no,no,cellular,28,feb,145,7,-1,0,unknown,no
32,entrepreneur,divorced,primary,yes,1880,yes,no,cellular,7,aug,256,1,-1,0,unknown,no
35,student,single,primary,no,77,no,no,unknown,6,jun,18,6,-1,0,unknown,no
68,services,married,unknown,no,5089,yes,no,cellular,4,nov,151,7,-1,0,unknown,no
50,management,married,secondary,no,240,yes,no,cellular,14,nov,93,3,-1,0,unknown,no
23,retired,divorced,unknown,no,4754,no,no,cellular,22,dec,177,8,-1,0,unknown,no
44,blue-collar,single,secondary,no,-124,yes,no,cellular,3,mar,181,8,-1,0,unknown,no
40,admin.,married,secondary,no,4431,yes,no,cellular,17,apr,396,5,-1,0,unknown,no
44,management,single,tertiary,no,7622,no,yes,cellular,15,jul,34,2,-1,0,unknown,no
51,self-employed,single,primary,no,-1790,yes,no,unknown,1,sep,22,2,-1,0,unknown,no
73,student,married,secondary,no,2301,no,no,unknown,21,nov,132,5,-1,0,unknown,no
63,unknown,single,unknown,no,9694,yes,no,unknown,11,oct,563,4,359,2,success,yes
55,retired,married,primary,no,1623,yes,no,unknown,13,feb,498,4,-1,0,unknown,yes
31,unemployed,single,unknown,no,1608,no,no,cellular,30,sep,211,5,-1,0,unknown,no
53,retired,married,primary,no,3795,no,no,cellular,24,jun,566,1,-1,0,unknown,yes
70,admin.,divorced,primary,no,1546,yes,no,cellular,3,feb,422,7,-1,0,unknown,yes
25,self-employed,married,secondary,no,-3714,no,no,cellular,13,aug,84,3,-1,0,unknown,no
52,unemployed,married,tertiary,no,4830,no,no,unknown,18,apr,48,8,-1,0,unknown,no
36,entrepreneur,married,secondary,no,-4603,yes,yes,unknown,24,nov,92,9,-1,0,unknown,no
47,unemployed,single,primary,no,168,yes,no,cellular,9,aug,66,8,-1,0,unknown,no
31,self-employed,divorced,secondary,no,5056,no,no,cellular,25,nov,251,2,238,1,failure,no
37,management,single,secondary,no,350,yes,no,cellular,2,jul,226,7,94,4,other,no
66,entrepreneur,single,primary,no,-664,yes,no,cellular,28,jul,235,4,-1,0,unknown,no
42,retired,married,primary,no,4068,yes,no,telephone,8,nov,54,5,-1,0,unknown,no
57,unknown,single,secondary,no,-1138,no,no,telephone,2,jul,404,5,-1,0,unknown,no
41,housemaid,married,secondary,no,-2254,no,no,telephone,23,feb,146,9,-1,0,unknown,no
31,student,divorced,secondary,no,2249,no,no,telephone,24,aug,164,2,-1,0,unknown,no
43,student,single,unknown,no,872,no,no,cellular,1,feb,1495,2,-1,0,unknown,yes
55,unknown,single,secondary,no,-2319,yes,no,cellular,24,mar,85,3,-1,0,unknown,no
40,retired,single,unknown,no,3339,yes,no,cellular,31,oct,129,5,-1,0,unknown,no
39,admin.,married,tertiary,no,2820,no,no,telephone,3,jul,291,4,-1,0,unknown,yes
65,student,married,unknown,no,340,no,no,telephone,29,jul,547,9,-1,0,unknown,yes
74,housemaid,single,secondary,no,546,yes,no,cellular,17,dec,34,3,-1,0,unknown,no
36,student,single,tertiary,no,2838,yes,no,telephone,7,jul,342,1,-1,0,unknown,no
63,retired,divorced,unknown,no,5004,yes,no,unknown,10,apr,646,5,-1,0,unknown,yes
68,blue-collar,divorced,unknown,no,572,yes,no,telephone,19,may,141,8,-1,0,unknown,no
20,management,divorced,primary,no,3392,yes,no,telephone,24,jul,87,1,-1,0,unknown,no
59,blue-collar,divorced,tertiary,no,3123,yes,no,telephone,9,aug,292,1,-1,0,unknown,yes
36,student,divorced,primary,no,4068,no,no,telephone,18,mar,72,6,-1,0,unknown,no
26,entrepreneur,married,tertiary,no,1541,yes,no,cellular,15,jun,125,7,-1,0,unknown,no
45,services,divorced,unknown,no,-1322,no,no,unknown,17,dec,586,8,-1,0,unknown,yes
37,retired,divorced,primary,no,31,yes,no,cellular,24,sep,230,8,-1,0,unknown,no
62,technician,single,secondary,no,2454,yes,no,telephone,26,oct,25,3,-1,0,unknown,no
24,technician,married,unknown,no,6894,no,no,telephone,22,nov,103,4,261,2,other,no
31,unemployed,divorced,tertiary,no,-33,no,no,telephone,26,dec,254,9,-1,0,unknown,no
26,unknown,divorced,tertiary,no,3844,yes,no,telephone,17,may,169,5,63,1,failure,no
72,unknown,divorced,primary,no,435,no,no,telephone,19,apr,278,9,-1,0,unknown,no
74,self-employed,single,primary,no,1755,no,no,unknown,9,sep,369,5,-1,0,unknown,no
36,unknown,single,tertiary,no,5982,yes,no,cellular,25,apr,169,5,-1,0,unknown,no
64,blue-collar,single,unknown,no,3722,yes,no,telephone,6,mar,1119,9,-1,0,unknown,yes
69,management,divorced,primary,yes,-2312,no,no,unknown,19,jul,635,6,-1,0,unknown,yes
31,retired,single,secondary,no,-299,yes,no,cellular,8,may,15,3,-1,0,unknown,no
73,admin.,divorced,tertiary,no,5202,yes,no,cellular,6,jan,79,5,-1,0,unknown,no
55,unemployed,married,secondary,no,1849,yes,no,cellular,17,aug,92,1,-1,0,unknown,no
70,entrepreneur,divorced,tertiary,no,-2033,yes,no,telephone,6,nov,52,9,-1,0,unknown,no
53,housemaid,single,secondary,no,-1041,no,yes,telephone,13,jan,96,7,-1,0,unknown,no
57,entrepreneur,married,unknown,no,3539,yes,no,unknown,21,sep,142,1,-1,0,unknown,no
34,retired,divorced,tertiary,no,4415,yes,no,unknown,24,jan,13,4,121,1,other,no
47,services,married,unknown,no,1476,yes,no,cellular,29,apr,35,2,-1,0,unknown,no
26,unknown,married,primary,no,8871,no,yes,telephone,2,oct,26,3,171,4,failure,no
50,self-employed,married,tertiary,no,3902,no,no,cellular,12,apr,12,4,-1,0,unknown,no
73,housemaid,divorced,unknown,no,690,no,no,cellular,7,nov,169,2,-1,0,unknown,no
69,blue-collar,single,secondary,no,-1031,no,no,unknown,6,sep,104,1,172,4,failure,no
42,retired,divorced,unknown,no,-1510,yes,no,telephone,17,jan,706,4,157,1,other,yes
31,services,single,tertiary,no,2432,yes,no,unknown,28,oct,27,9,-1,0,unknown,no
28,blue-collar,divorced,unknown,no,-47,yes,no,telephone,8,sep,671,9,-1,0,unknown,yes
70,services,divorced,secondary,no,6459,no,yes,cellular,6,apr,23,9,-1,0,unknown,no
52,unknown,divorced,secondary,no,5835,no,no,cellular,29,jul,249,3,-1,0,unknown,no
58,student,single,secondary,yes,3327,no,no,cellular,31,sep,73,1,270,2,failure,no
31,blue-collar,divorced,primary,no,-2124,no,no,telephone,19,nov,452,1,-1,0,unknown,yes
47,management,married,tertiary,no,-599,yes,no,cellular,21,jul,16,3,-1,0,unknown,no
58,technician,divorced,secondary,no,5201,yes,no,telephone,23,feb,786,8,-1,0,unknown,yes
21,entrepreneur,married,primary,no,-271,yes,yes,telephone,9,jun,12,4,-1,0,unknown,no
21,management,single,secondary,no,4799,yes,no,unknown,20,jun,71,8,-1,0,unknown,no
45,housemaid,single,unknown,no,2851,yes,no,cellular,28,mar,160,7,-1,0,unknown,no
25,unemployed,divorced,tertiary,no,1578,yes,yes,unknown,30,apr,363,8,-1,0,unknown,no
19,student,divorced,unknown,no,-691,yes,yes,telephone,16,jun,778,2,-1,0,unknown,yes
58,technician,divorced,primary,no,1139,no,no,cellular,18,nov,144,8,-1,0,unknown,no
63,management,married,unknown,no,1993,yes,no,cellular,19,jun,365,9,327,3,failure,no
39,retired,single,unknown,no,4529,no,no,telephone,7,jan,335,6,28,1,other,yes
58,services,married,secondary,no,-1242,yes,no,cellular,8,oct,218,3,-1,0,unknown,no
73,housemaid,married,unknown,no,632,yes,no,telephone,21,aug,302,7,-1,0,unknown,no
72,retired,divorced,secondary,no,1557,no,no,cellular,31,sep,10,9,-1,0,unknown,no
33,technician,divorced,secondary,no,3416,yes,no,cellular,31,feb,150,8,10,2,success,no
46,self-employed,married,tertiary,no,-1310,no,no,telephone,19,apr,397,8,-1,0,unknown,yes
66,services,married,primary,no,-2538,yes,yes,unknown,1,nov,165,7,291,3,other,no
65,housemaid,divorced,primary,no,3450,yes,no,telephone,26,jun,533,5,-1,0,unknown,yes
47,unemployed,divorced,primary,no,-3144,yes,no,cellular,13,feb,462,2,181,3,success,yes
29,technician,married,secondary,no,5289,yes,no,telephone,1,nov,513,5,-1,0,unknown,yes
52,housemaid,divorced,primary,no,953,yes,no,telephone,11,jul,35,5,-1,0,unknown,no
28,management,divorced,secondary,no,-3233,no,yes,telephone,2,jun,72,2,-1,0,unknown,no
63,housemaid,married,tertiary,no,-22,yes,yes,cellular,21,aug,7,1,199,3,success,no
67,technician,married,primary,no,2563,no,no,unknown,3,jul,1048,5,-1,0,unknown,yes
38,student,single,secondary,no,-179,yes,no,unknown,13,oct,69,6,-1,0,unknown,no
38,unknown,married,primary,no,1483,yes,no,cellular,7,jan,118,7,96,1,other,no
22,student,divorced,primary,no,3649,no,no,unknown,2,oct,82,2,-1,0,unknown,no
65,management,married,tertiary,no,814,no,no,telephone,2,oct,10,6,-1,0,unknown,no
37,retired,married,unknown,no,-1396,yes,yes,telephone,3,may,78,8,-1,0,unknown,no
54,technician,married,primary,no,523,yes,no,unknown,13,jun,26,6,-1,0,unknown,no
20,unknown,single,tertiary,no,5680,yes,no,unknown,12,jul,129,3,-1,0,unknown,no
61,admin.,single,primary,no,6493,no,no,unknown,1,apr,878,3,146,2,success,yes
50,unemployed,divorced,primary,no,-4654,yes,no,telephone,18,sep,309,7,-1,0,unknown,no
70,unknown,single,primary,no,4705,no,no,telephone,5,jan,316,2,-1,0,unknown,no
26,admin.,married,primary,no,2175,yes,yes,cellular,19,mar,155,3,-1,0,unknown,no
26,self-employed,single,unknown,no,4203,no,yes,cellular,31,oct,430,7,-1,0,unknown,yes
21,self-employed,married,unknown,no,-233,yes,no,telephone,27,feb,616,9,-1,0,unknown,yes
52,entrepreneur,single,primary,no,-3897,yes,yes,telephone,10,feb,840,1,-1,0,unknown,yes
34,services,single,primary,no,3181,no,no,cellular,6,jan,26,5,-1,0,unknown,no
51,unknown,single,tertiary,no,-1408,no,no,cellular,18,mar,546,2,-1,0,unknown,yes
41,blue-collar,married,tertiary,no,-2754,no,no,telephone,15,oct,65,5,-1,0,unknown,no
49,unemployed,single,secondary,no,-2544,no,yes,unknown,14,may,130,6,-1,0,unknown,no
18,unknown,married,unknown,no,3231,no,no,telephone,24,jun,109,8,-1,0,unknown,no
25,admin.,married,primary,no,1842,no,no,unknown,16,aug,290,7,-1,0,unknown,no
62,blue-collar,divorced,unknown,no,3777,no,no,telephone,4,apr,235,5,301,1,success,no
40,unemployed,single,tertiary,no,3436,no,no,cellular,19,jan,29,5,-1,0,unknown,no
64,blue-collar,divorced,unknown,no,156,yes,no,cellular,21,dec,393,2,-1,0,unknown,yes
57,management,divorced,unknown,no,1210,no,no,cellular,30,sep,149,6,-1,0,unknown,no
29,admin.,married,primary,no,-115,yes,no,telephone,8,mar,0,3,-1,0,unknown,no
71,self-employed,single,primary,no,790,no,no,telephone,25,aug,138,6,-1,0,unknown,no
29,housemaid,married,tertiary,no,-1487,no,no,telephone,1,apr,187,3,-1,0,unknown,no
63,management,married,primary,no,2597,yes,no,unknown,20,nov,18,2,-1,0,unknown,no
64,unemployed,single,tertiary,no,4658,yes,no,telephone,22,mar,42,8,-1,0,unknown,no
32,unemployed,married,tertiary,no,-1034,yes,no,unknown,22,mar,1302,4,218,3,other,yes
58,technician,single,secondary,no,5278,yes,no,unknown,13,apr,528,5,344,4,success,yes
36,admin.,single,secondary,no,1764,yes,no,unknown,9,apr,36,9,-1,0,unknown,no
43,entrepreneur,married,secondary,no,2148,no,no,cellular,1,dec,224,4,-1,0,unknown,no
69,entrepreneur,married,unknown,no,-3690,no,no,unknown,15,jul,123,1,-1,0,unknown,no
46,unemployed,divorced,secondary,no,-4015,no,no,unknown,29,feb,202,6,-1,0,unknown,no
39,entrepreneur,married,primary,no,1856,yes,no,cellular,15,aug,164,5,-1,0,unknown,no
57,services,single,primary,no,3799,no,yes,unknown,14,nov,12,3,-1,0,unknown,no
38,self-employed,divorced,secondary,no,-597,no,no,telephone,5,feb,97,5,-1,0,unknown,no
68,technician,single,unknown,no,6448,yes,no,telephone,26,jan,34,8,-1,0,unknown,no
55,unemployed,divorced,tertiary,no,3634,no,no,cellular,17,aug,173,1,-1,0,unknown,no
37,entrepreneur,married,unknown,no,-1310,no,no,cellular,6,apr,613,4,-1,0,unknown,yes
74,admin.,married,unknown,no,1515,yes,no,unknown,9,jun,1396,3,-1,0,unknown,yes
46,student,married,tertiary,no,8876,no,no,unknown,31,jan,744,4,86,4,other,yes
68,unknown,single,tertiary,no,-2315,no,no,unknown,20,mar,1095,2,-1,0,unknown,yes
21,housemaid,divorced,tertiary,no,3012,yes,no,cellular,26,jul,3,2,-1,0,unknown,no
72,self-employed,single,primary,no,451,no,no,unknown,26,jul,337,2,-1,0,unknown,yes
24,management,divorced,tertiary,no,3550,yes,no,telephone,25,nov,82,3,-1,0,unknown,no
45,student,married,tertiary,no,5236,yes,no,telephone,19,aug,517,9,-1,0,unknown,yes
45,management,single,unknown,no,260,no,no,unknown,27,feb,433,5,-1,0,unknown,yes
21,services,married,unknown,no,4789,yes,no,cellular,23,jul,142,4,397,3,failure,no
39,blue-collar,single,secondary,no,8106,no,no,telephone,21,apr,165,4,6,3,other,no
29,admin.,married,unknown,no,1622,yes,yes,cellular,26,jun,79,3,-1,0,unknown,no
62,blue-collar,single,tertiary,no,3784,yes,no,telephone,17,apr,87,9,-1,0,unknown,no
20,technician,single,primary,no,-353,yes,no,unknown,7,sep,1024,1,-1,0,unknown,yes
39,housemaid,divorced,unknown,no,1480,yes,no,unknown,8,jan,566,6,-1,0,unknown,yes
61,technician,married,unknown,yes,891,yes,no,cellular,15,jan,54,4,-1,0,unknown,no
19,unemployed,divorced,tertiary,no,3820,no,no,unknown,6,may,83,8,-1,0,unknown,no
41,student,divorced,unknown,no,5047,no,no,cellular,1,may,29,7,10,3,success,no
51,admin.,married,unknown,no,1093,no,no,cellular,9,nov,1160,3,16,3,success,yes
44,student,single,tertiary,no,6037,yes,no,telephone,7,aug,613,5,-1,0,unknown,yes
72,unemployed,divorced,unknown,no,6026,no,yes,telephone,30,jul,207,4,-1,0,unknown,no
58,retired,married,primary,no,3971,no,no,unknown,22,nov,304,4,-1,0,unknown,no
18,entrepreneur,single,secondary,no,-129,yes,no,cellular,20,mar,355,8,-1,0,unknown,yes
25,management,divorced,unknown,no,-417,yes,no,telephone,19,aug,58,9,-1,0,unknown,no
40,student,divorced,primary,no,-1021,yes,no,unknown,4,apr,703,4,215,4,failure,yes
55,unknown,divorced,unknown,no,4279,yes,no,unknown,1,mar,193,2,-1,0,unknown,no
23,unemployed,single,secondary,no,-2223,no,no,telephone,9,feb,25,1,39,4,success,no
39,blue-collar,divorced,tertiary,no,3459,no,yes,unknown,2,sep,130,4,-1,0,unknown,no
42,retired,single,secondary,no,-1830,no,no,telephone,16,dec,237,8,-1,0,unknown,no
35,management,divorced,unknown,no,3901,yes,yes,cellular,2,jul,112,5,-1,0,unknown,no
34,unemployed,married,secondary,no,1474,yes,no,unknown,3,may,309,2,-1,0,unknown,no
29,student,divorced,secondary,no,5435,yes,no,cellular,14,sep,551,4,-1,0,unknown,yes
23,retired,married,tertiary,no,4857,no,no,telephone,13,mar,381,4,-1,0,unknown,no
43,retired,married,unknown,no,5741,yes,no,cellular,17,jun,265,5,-1,0,unknown,no
44,admin.,married,secondary,no,5818,no,yes,telephone,10,aug,185,2,-1,0,unknown,no
25,technician,single,secondary,no,1855,yes,no,unknown,3,sep,75,7,19,4,failure,no
36,retired,married,tertiary,no,-2063,no,no,unknown,4,apr,156,5,-1,0,unknown,no
59,services,divorced,primary,no,-1744,no,no,unknown,25,jan,89,4,-1,0,unknown,no
18,technician,single,unknown,no,-4856,no,no,cellular,5,aug,701,8,-1,0,unknown,yes
74,management,married,primary,no,-1837,yes,no,cellular,11,oct,613,2,-1,0,unknown,yes
46,management,single,primary,no,1630,yes,no,cellular,6,mar,43,1,88,3,success,no
62,management,single,tertiary,no,-260,yes,no,telephone,29,jun,446,6,-1,0,unknown,yes
66,management,single,tertiary,no,880,no,no,unknown,1,apr,313,8,-1,0,unknown,no
52,services,divorced,unknown,no,2905,yes,no,cellular,19,jun,953,7,148,1,other,yes
57,student,married,primary,no,508,yes,no,telephone,30,dec,160,9,265,2,other,no
31,unemployed,single,secondary,no,-1952,yes,no,cellular,7,mar,330,1,-1,0,unknown,no
52,housemaid,single,primary,no,1262,yes,no,telephone,23,jul,188,3,-1,0,unknown,no
65,student,single,tertiary,no,-1280,no,no,unknown,10,feb,18,9,374,1,other,no
62,retired,married,secondary,no,608,no,no,cellular,29,may,12,5,-1,0,unknown,no
37,management,single,secondary,no,5463,yes,no,unknown,12,mar,33,6,-1,0,unknown,no
73,self-employed,single,tertiary,no,609,no,no,cellular,12,may,90,7,-1,0,unknown,no
66,technician,divorced,secondary,no,6751,no,no,telephone,31,mar,77,3,-1,0,unknown,no
30,technician,married,primary,no,5730,yes,no,unknown,29,sep,336,7,246,2,failure,no
55,retired,divorced,tertiary,no,-320,no,no,cellular,1,aug,324,3,-1,0,unknown,yes
66,unemployed,married,unknown,no,-1920,no,yes,cellular,9,feb,916,6,-1,0,unknown,yes
63,unknown,married,tertiary,no,1264,yes,no,unknown,17,aug,95,8,-1,0,unknown,no
66,unknown,married,unknown,no,4893,no,no,telephone,23,aug,719,7,158,4,other,yes
25,housemaid,divorced,unknown,no,-51,yes,no,unknown,12,oct,244,5,-1,0,unknown,no
60,unemployed,divorced,tertiary,no,4155,yes,no,cellular,28,mar,176,6,-1,0,unknown,no
37,retired,divorced,tertiary,no,5059,no,yes,unknown,2,oct,284,4,-1,0,unknown,no
50,unknown,divorced,unknown,no,-906,no,no,unknown,9,may,313,2,-1,0,unknown,no
43,unknown,single,unknown,no,-611,no,no,telephone,12,feb,48,7,-1,0,unknown,no
56,unknown,single,secondary,no,3567,yes,no,telephone,28,oct,359,4,21,2,failure,yes
38,blue-collar,single,tertiary,no,1879,no,no,unknown,25,jun,333,6,-1,0,unknown,yes
70,self-employed,married,tertiary,no,-641,yes,no,telephone,25,feb,1549,2,396,2,success,yes
66,student,single,secondary,no,363,yes,no,telephone,4,apr,626,2,-1,0,unknown,yes
59,services,married,tertiary,no,1210,yes,no,cellular,22,mar,297,6,-1,0,unknown,no
60,retired,divorced,secondary,no,-3285,yes,no,telephone,29,jan,321,8,-1,0,unknown,no
71,entrepreneur,married,secondary,no,3726,yes,no,unknown,12,aug,752,1,327,1,other,yes
58,admin.,married,tertiary,no,-17,no,no,unknown,18,aug,881,7,-1,0,unknown,yes
26,student,single,primary,no,-6953,no,no,cellular,3,jan,452,6,-1,0,unknown,yes
41,admin.,divorced,unknown,no,1351,no,no,cellular,22,dec,376,5,-1,0,unknown,yes
54,unemployed,divorced,tertiary,no,-808,no,no,cellular,1,jun,30,8,-1,0,unknown,no
66,retired,single,primary,no,6504,yes,no,unknown,23,dec,457,1,-1,0,unknown,yes
58,retired,divorced,secondary,no,-338,no,no,unknown,18,jan,75,5,-1,0,unknown,no
34,admin.,divorced,primary,no,-1879,no,no,telephone,24,sep,214,6,-1,0,unknown,no
41,housemaid,divorced,tertiary,no,2951,yes,no,cellular,21,jan,134,4,-1,0,unknown,no
38,admin.,single,tertiary,no,-564,no,no,telephone,23,mar,109,2,-1,0,unknown,no
68,retired,divorced,primary,no,-922,yes,no,telephone,8,sep,95,8,-1,0,unknown,no
56,unknown,married,tertiary,no,2956,yes,no,unknown,19,jan,498,5,-1,0,unknown,yes
72,housemaid,married,unknown,no,-1707,yes,no,telephone,22,feb,378,6,-1,0,unknown,yes
58,management,divorced,primary,no,-2961,no,no,cellular,28,apr,191,9,-1,0,unknown,no
56,entrepreneur,single,secondary,no,6616,no,no,cellular,25,jul,281,2,393,3,success,no
30,blue-collar,single,primary,no,3166,yes,yes,unknown,4,aug,1075,5,-1,0,unknown,yes
28,self-employed,single,primary,no,627,no,no,unknown,26,jan,130,1,-1,0,unknown,no
63,services,divorced,primary,no,1412,no,yes,unknown,23,jan,206,3,224,3,other,no
36,management,divorced,primary,no,2945,no,no,cellular,16,may,196,6,195,4,success,no
28,technician,married,secondary,no,4351,yes,no,unknown,31,aug,709,8,-1,0,unknown,yes
30,admin.,single,secondary,no,-851,yes,no,cellular,17,jan,111,5,382,2,other,no
63,entrepreneur,married,secondary,no,2524,no,no,telephone,28,mar,1106,4,-1,0,unknown,yes
62,admin.,married,primary,no,-101,yes,yes,unknown,23,jun,93,5,50,2,other,no
18,self-employed,single,unknown,no,854,yes,yes,unknown,9,jan,29,4,-1,0,unknown,no
57,admin.,divorced,unknown,no,1906,yes,no,unknown,26,mar,54,2,-1,0,unknown,no
61,management,divorced,secondary,no,1402,no,no,cellular,8,dec,143,1,295,4,success,no
36,unknown,married,unknown,no,3636,no,no,telephone,20,jan,270,8,-1,0,unknown,no
29,student,married,unknown,no,2888,yes,yes,unknown,19,apr,187,1,-1,0,unknown,no
25,unknown,married,unknown,no,-3115,yes,no,telephone,7,sep,121,2,-1,0,unknown,no
25,blue-collar,married,unknown,no,-2662,no,yes,unknown,29,may,213,5,-1,0,unknown,no
70,housemaid,single,unknown,no,310,yes,no,cellular,12,mar,470,8,-1,0,unknown,yes
62,admin.,married,tertiary,no,6925,yes,no,telephone,1,oct,471,3,-1,0,unknown,yes
29,unemployed,married,secondary,no,-1139,yes,no,telephone,24,jul,334,9,-1,0,unknown,no
65,unknown,divorced,primary,no,796,yes,yes,unknown,30,jun,785,6,-1,0,unknown,yes
50,self-employed,divorced,unknown,no,-190,yes,yes,telephone,28,nov,230,3,-1,0,unknown,no
